feature_index,gain_importance,rank
215,0.00024186632,1083
1774,0.00024175235,1084
2095,0.00024174862,1085
1421,0.00024169867,1086
159,0.00024167691,1087
1207,0.0002416317,1088
707,0.00024162602,1089
413,0.00024114612,1090
512,0.00024082039,1091
1796,0.000240587,1092
1043,0.00024028753,1093
1123,0.00024021023,1094
1909,0.00024017453,1095
99,0.00023999975,1096
76,0.00023997275,1097
2697,0.00023990765,1098
1525,0.00023984215,1099
480,0.00023975101,1100
968,0.00023970808,1101
1225,0.00023969017,1102
1643,0.00023950324,1103
2189,0.00023945473,1104
243,0.00023944888,1105
38,0.00023943742,1106
729,0.00023939612,1107
546,0.0002393627,1108
2409,0.00023934605,1109
1005,0.0002392857,1110
637,0.00023926405,1111
1914,0.00023925466,1112
549,0.00023912336,1113
1464,0.00023910851,1114
130,0.00023904392,1115
2256,0.00023891102,1116
469,0.00023886288,1117
2750,0.0002388322,1118
1172,0.00023877749,1119
909,0.00023873849,1120
78,0.00023863479,1121
673,0.00023861993,1122
2198,0.00023853332,1123
59,0.00023844789,1124
2771,0.00023801421,1125
1415,0.00023794822,1126
1114,0.00023780827,1127
1998,0.00023774372,1128
223,0.00023770734,1129
1332,0.00023763943,1130
929,0.00023745316,1131
2440,0.00023735504,1132
977,0.00023726509,1133
2428,0.00023714802,1134
2066,0.00023709868,1135
2438,0.00023702387,1136
1441,0.00023693059,1137
818,0.0002368986,1138
463,0.00023682445,1139
571,0.00023672896,1140
1394,0.00023668676,1141
609,0.00023659176,1142
1279,0.00023655605,1143
1259,0.00023653245,1144
1186,0.00023640094,1145
7,0.00023636539,1146
123,0.00023624468,1147
1430,0.00023608486,1148
2644,0.00023604171,1149
957,0.00023593371,1150
1973,0.0002359167,1151
1848,0.0002357757,1152
1553,0.00023571546,1153
1978,0.00023547212,1154
1705,0.00023529577,1155
604,0.00023498185,1156
1260,0.00023476146,1157
308,0.00023468735,1158
1376,0.00023461564,1159
249,0.00023458502,1160
16,0.00023456146,1161
2138,0.00023452545,1162
1150,0.00023443263,1163
826,0.00023426484,1164
1937,0.00023403215,1165
340,0.00023389667,1166
1761,0.000233853,1167
25,0.00023381104,1168
653,0.00023378099,1169
2103,0.00023362883,1170
32,0.00023345154,1171
508,0.00023328642,1172
2337,0.00023326123,1173
845,0.00023323165,1174
2709,0.00023323139,1175
1465,0.00023302974,1176
1295,0.00023300054,1177
835,0.00023295327,1178
809,0.00023289838,1179
782,0.00023289694,1180
185,0.0002328728,1181
2261,0.00023257926,1182
1543,0.00023216428,1183
